2020-12-22,5075.18
2020-12-23,5075.18
2020-12-24,5075.18
2020-12-25,5075.18
2020-12-26,5075.18
2020-12-27,5075.18
2020-12-28,4875.18
2020-12-29,4875.18
2020-12-30,4875.18
2020-12-31,4875.18
2021-01-01,4840.98
2021-01-02,4840.98
2021-01-03,4840.98
2021-01-04,3829.98
2021-01-05,3754.98
2021-01-06,3754.98
2021-01-07,3754.98
2021-01-08,3754.98
2021-01-09,3754.98
2021-01-10,3754.98
2021-01-11,3554.98
2021-01-12,3554.98
2021-01-13,3554.98
2021-01-14,3554.98
2021-01-15,6502.65
2021-01-16,6502.65
2021-01-17,6502.65
2021-01-18,5491.65
2021-01-19,5416.65
2021-01-20,5416.65
2021-01-21,5416.65
2021-01-22,5416.65
2021-01-23,5416.65
2021-01-24,5416.65
2021-01-25,5216.65
2021-01-26,5216.65
2021-01-27,5216.65
2021-01-28,5216.65
2021-01-29,5216.65
2021-01-30,5216.65
2021-01-31,5216.65
2021-02-01,4171.45
2021-02-02,4096.45
2021-02-03,4096.45
2021-02-04,4096.45
2021-02-05,4096.45
2021-02-06,4096.45
2021-02-07,4096.45
2021-02-08,3896.45
2021-02-09,3896.45
2021-02-10,3896.45
2021-02-11,3896.45
2021-02-12,3896.45
2021-02-13,3896.45
2021-02-14,3896.45
2021-02-15,5833.12
2021-02-16,5758.12
2021-02-17,5758.12
2021-02-18,5758.12
2021-02-19,5758.12
2021-02-20,5758.12
2021-02-21,5758.12
2021-02-22,5558.12
2021-02-23,5558.12
2021-02-24,5558.12
2021-02-25,5558.12
2021-02-26,5558.12
2021-02-27,5558.12
2021-02-28,5558.12
2021-03-01,4512.92
2021-03-02,4437.92
2021-03-03,4437.92
2021-03-04,4437.92
2021-03-05,4437.92
2021-03-06,4437.92
2021-03-07,4437.92
2021-03-08,4237.92
2021-03-09,4237.92
2021-03-10,4237.92
2021-03-11,4237.92
2021-03-12,4237.92
2021-03-13,4237.92
2021-03-14,4237.92
2021-03-15,6174.59
2021-03-16,6099.59
2021-03-17,6099.59
2021-03-18,6087.50
2021-03-19,6087.50
2021-03-20,6087.50
2021-03-21,6087.50
2021-03-22,5887.50
2021-03-23,5887.50
2021-03-24,5887.50
2021-03-25,5887.50
2021-03-26,5887.50
2021-03-27,5887.50
2021-03-28,5887.50
2021-03-29,4876.50
2021-03-30,4801.50
2021-03-31,4801.50
2021-04-01,4767.30
2021-04-02,4767.30
2021-04-03,4767.30
2021-04-04,4767.30
2021-04-05,4567.30
2021-04-06,4567.30
2021-04-07,4567.30
2021-04-08,4567.30
2021-04-09,4567.30
2021-04-10,4567.30
2021-04-11,4567.30
2021-04-12,3556.30
2021-04-13,3481.30
2021-04-14,3481.30
2021-04-15,6428.97
2021-04-16,6428.97
2021-04-17,6428.97
2021-04-18,6428.97
2021-04-19,6228.97
2021-04-20,6228.97
2021-04-21,6228.97
2021-04-22,6228.97
2021-04-23,6228.97
2021-04-24,6228.97
2021-04-25,6228.97
2021-04-26,5217.97
2021-04-27,5142.97
2021-04-28,5142.97
2021-04-29,5142.97
2021-04-30,5142.97
2021-05-01,5108.77
2021-05-02,5108.77
2021-05-03,4908.77
2021-05-04,4908.77
2021-05-05,4908.77
2021-05-06,4908.77
2021-05-07,4908.77
2021-05-08,4908.77
2021-05-09,4908.77
2021-05-10,3897.77
2021-05-11,3822.77
2021-05-12,3822.77
2021-05-13,3822.77
2021-05-14,3822.77
2021-05-15,6770.44
2021-05-16,6770.44
2021-05-17,6570.44
2021-05-18,6570.44
2021-05-19,6570.44
2021-05-20,6570.44
2021-05-21,6570.44
2021-05-22,6570.44
2021-05-23,6570.44
2021-05-24,5559.44
2021-05-25,5484.44
2021-05-26,5484.44
2021-05-27,5484.44
2021-05-28,5484.44
2021-05-29,5484.44
2021-05-30,5484.44
2021-05-31,5284.44
2021-06-01,5250.24
2021-06-02,5250.24
2021-06-03,5250.24
2021-06-04,5250.24
2021-06-05,5250.24
2021-06-06,5250.24
2021-06-07,4239.24
2021-06-08,4164.24
2021-06-09,4164.24
2021-06-10,4164.24
2021-06-11,4164.24
2021-06-12,4164.24
2021-06-13,4164.24
2021-06-14,3964.24
2021-06-15,6911.91
2021-06-16,6911.91
2021-06-17,6911.91
2021-06-18,6899.82
2021-06-19,6899.82
2021-06-20,6899.82
2021-06-21,5888.82
2021-06-22,5813.82
2021-06-23,5813.82
2021-06-24,5813.82
2021-06-25,5813.82
2021-06-26,5813.82
2021-06-27,5813.82
2021-06-28,5613.82
2021-06-29,5613.82
2021-06-30,5613.82
2021-07-01,5579.62
2021-07-02,5579.62
2021-07-03,5579.62
2021-07-04,5579.62
2021-07-05,4568.62
2021-07-06,4493.62
2021-07-07,4493.62
2021-07-08,4493.62
2021-07-09,4493.62
2021-07-10,4493.62
2021-07-11,4493.62
2021-07-12,4293.62
2021-07-13,4293.62
2021-07-14,4293.62
2021-07-15,7241.29
2021-07-16,7241.29
2021-07-17,7241.29
2021-07-18,7241.29
2021-07-19,6230.29
2021-07-20,6155.29
2021-07-21,6155.29
2021-07-22,6155.29
2021-07-23,6155.29
2021-07-24,6155.29
2021-07-25,6155.29
2021-07-26,5955.29
2021-07-27,5955.29
2021-07-28,5955.29
2021-07-29,5955.29
2021-07-30,5955.29
2021-07-31,5955.29
2021-08-01,5921.09
2021-08-02,4910.09
2021-08-03,4835.09
2021-08-04,4835.09
2021-08-05,4835.09
2021-08-06,4835.09
2021-08-07,4835.09
2021-08-08,4835.09
2021-08-09,4635.09
2021-08-10,4635.09
2021-08-11,4635.09
2021-08-12,4635.09
2021-08-13,4635.09
2021-08-14,4635.09
2021-08-15,7582.76
2021-08-16,6571.76
2021-08-17,6496.76
2021-08-18,6496.76
2021-08-19,6496.76
2021-08-20,6496.76
2021-08-21,6496.76
2021-08-22,6496.76
2021-08-23,6296.76
2021-08-24,6296.76
2021-08-25,6296.76
2021-08-26,6296.76
2021-08-27,6296.76
2021-08-28,6296.76
2021-08-29,6296.76
2021-08-30,5285.76
2021-08-31,5210.76
2021-09-01,5176.56
2021-09-02,5176.56
2021-09-03,5176.56
2021-09-04,5176.56
2021-09-05,5176.56
2021-09-06,4976.56
2021-09-07,4976.56
2021-09-08,4976.56
2021-09-09,4976.56
2021-09-10,4976.56
2021-09-11,4976.56
2021-09-12,4976.56
2021-09-13,3965.56
2021-09-14,3890.56
2021-09-15,6838.23
2021-09-16,6838.23
2021-09-17,6838.23
2021-09-18,6826.14
2021-09-19,6826.14
2021-09-20,6626.14
2021-09-21,6626.14
2021-09-22,6626.14
2021-09-23,6626.14
2021-09-24,6626.14
2021-09-25,6626.14
2021-09-26,6626.14
2021-09-27,5615.14
2021-09-28,5540.14
2021-09-29,5540.14
2021-09-30,5540.14
2021-10-01,5505.94
2021-10-02,5505.94
2021-10-03,5505.94
2021-10-04,5305.94
2021-10-05,5305.94
2021-10-06,5305.94
2021-10-07,5305.94
2021-10-08,5305.94
2021-10-09,5305.94
2021-10-10,5305.94
2021-10-11,4294.94
2021-10-12,4219.94
2021-10-13,4219.94
2021-10-14,4219.94
2021-10-15,7167.61
2021-10-16,7167.61
2021-10-17,7167.61
2021-10-18,6967.61
2021-10-19,6967.61
2021-10-20,6967.61
2021-10-21,6967.61
2021-10-22,6967.61
2021-10-23,6967.61
2021-10-24,6967.61
2021-10-25,5956.61
2021-10-26,5881.61
2021-10-27,5881.61
2021-10-28,5881.61
2021-10-29,5881.61
2021-10-30,5881.61
2021-10-31,5881.61
2021-11-01,5647.41
2021-11-02,5647.41
2021-11-03,5647.41
2021-11-04,5647.41
2021-11-05,5647.41
2021-11-06,5647.41
2021-11-07,5647.41
2021-11-08,4636.41
2021-11-09,4561.41
2021-11-10,4561.41
2021-11-11,4561.41
2021-11-12,4561.41
2021-11-13,4561.41
2021-11-14,4561.41
2021-11-15,7309.08
2021-11-16,7309.08
2021-11-17,7309.08
2021-11-18,7309.08
2021-11-19,7309.08
2021-11-20,7309.08
2021-11-21,7309.08
2021-11-22,6298.08
2021-11-23,6223.08
2021-11-24,6223.08
2021-11-25,6223.08
2021-11-26,6223.08
2021-11-27,6223.08
2021-11-28,6223.08
2021-11-29,6023.08
2021-11-30,6023.08
2021-12-01,5988.88
2021-12-02,5988.88
2021-12-03,5988.88
2021-12-04,5988.88
2021-12-05,5988.88
2021-12-06,4977.88
2021-12-07,4902.88
2021-12-08,4902.88
2021-12-09,4902.88
2021-12-10,4902.88
2021-12-11,4902.88
2021-12-12,4902.88
2021-12-13,4702.88
2021-12-14,4702.88
2021-12-15,7650.55
2021-12-16,7650.55
2021-12-17,7650.55
2021-12-18,7638.46
2021-12-19,7638.46
2021-12-20,6627.46
2021-12-21,6552.46
2021-12-22,6552.46
2021-12-23,6552.46
2021-12-24,6552.46
2021-12-25,6552.46
2021-12-26,6552.46
2021-12-27,6352.46
2021-12-28,6352.46
2021-12-29,6352.46
2021-12-30,6352.46
2021-12-31,6352.46
2022-01-01,6318.26
2022-01-02,6318.26
2022-01-03,5307.26
2022-01-04,5232.26
2022-01-05,5232.26
2022-01-06,5232.26
2022-01-07,5232.26
2022-01-08,5232.26
2022-01-09,5232.26
2022-01-10,5032.26
2022-01-11,5032.26
2022-01-12,5032.26
2022-01-13,5032.26
2022-01-14,5032.26
2022-01-15,7979.93
2022-01-16,7979.93
2022-01-17,6968.93
2022-01-18,6893.93
2022-01-19,6893.93
2022-01-20,6893.93
2022-01-21,6893.93
2022-01-22,6893.93
2022-01-23,6893.93
2022-01-24,6693.93
2022-01-25,6693.93
2022-01-26,6693.93
2022-01-27,6693.93
2022-01-28,6693.93
2022-01-29,6693.93
2022-01-30,6693.93
2022-01-31,5682.93
2022-02-01,5573.73
2022-02-02,5573.73
2022-02-03,5573.73
2022-02-04,5573.73
2022-02-05,5573.73
2022-02-06,5573.73
2022-02-07,5373.73
2022-02-08,5373.73
2022-02-09,5373.73
2022-02-10,5373.73
2022-02-11,5373.73
2022-02-12,5373.73
2022-02-13,5373.73
2022-02-14,4362.73
2022-02-15,7235.40
2022-02-16,7235.40
2022-02-17,7235.40
2022-02-18,7235.40
2022-02-19,7235.40
2022-02-20,7235.40
2022-02-21,7035.40
2022-02-22,7035.40
2022-02-23,7035.40
2022-02-24,7035.40
2022-02-25,7035.40
2022-02-26,7035.40
2022-02-27,7035.40
2022-02-28,6024.40
2022-03-01,5915.20
2022-03-02,5915.20
2022-03-03,5915.20
2022-03-04,5915.20
2022-03-05,5915.20
2022-03-06,5915.20
2022-03-07,5715.20
2022-03-08,5715.20
2022-03-09,5715.20
2022-03-10,5715.20
2022-03-11,5715.20
2022-03-12,5715.20
2022-03-13,5715.20
2022-03-14,4704.20
2022-03-15,7576.87
2022-03-16,7576.87
2022-03-17,7576.87
2022-03-18,7564.78
2022-03-19,7564.78
2022-03-20,7564.78
2022-03-21,7364.78
2022-03-22,7364.78
2022-03-23,7364.78
2022-03-24,7364.78
2022-03-25,7364.78
2022-03-26,7364.78
2022-03-27,7364.78
2022-03-28,6353.78
2022-03-29,6278.78
2022-03-30,6278.78
2022-03-31,6278.78
2022-04-01,6244.58
2022-04-02,6244.58
2022-04-03,6244.58
2022-04-04,6044.58
2022-04-05,6044.58
2022-04-06,6044.58
2022-04-07,6044.58
2022-04-08,6044.58
2022-04-09,6044.58
2022-04-10,6044.58
2022-04-11,5033.58
2022-04-12,4958.58
2022-04-13,4958.58
2022-04-14,4958.58
2022-04-15,7906.25
2022-04-16,7906.25
2022-04-17,7906.25
2022-04-18,7706.25
2022-04-19,7706.25
2022-04-20,7706.25
2022-04-21,7706.25
2022-04-22,7706.25
2022-04-23,7706.25
2022-04-24,7706.25
2022-04-25,6695.25
2022-04-26,6620.25
2022-04-27,6620.25
2022-04-28,6620.25
2022-04-29,6620.25
2022-04-30,6620.25
2022-05-01,6586.05
2022-05-02,6386.05
